system:index,DATE_ACQUIRED,NDSI_mean,SPACECRAFT_ID,Trat_1,polygon_id,.geo
00000000000000000014_2_LC08_200034_20160616,2016-06-16,-0.3614805961781241,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20160702,2016-07-02,-0.3553856982881165,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20160718,2016-07-18,-0.349226286539602,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20160803,2016-08-03,-0.3696738782075495,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20160819,2016-08-19,-0.4023813778739719,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20160904,2016-09-04,-0.3729667607165552,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20160920,2016-09-20,-0.3701202274884215,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20161006,2016-10-06,-0.3934547854881385,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20161107,2016-11-07,-0.4208543571069283,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20161123,2016-11-23,0.7052362193800539,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20161209,2016-12-09,0.2628150499888215,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20161225,2016-12-25,0.911375145314052,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20170110,2017-01-10,-0.0321554407746933,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20170227,2017-02-27,-0.334007870160761,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20170315,2017-03-15,0.6818900860106567,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20170331,2017-03-31,-0.4011206725488332,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20170502,2017-05-02,-0.3166287705986241,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20170518,2017-05-18,-0.3929907474930427,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20170619,2017-06-19,-0.3810630739397403,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20170721,2017-07-21,-0.3877227618285628,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20170806,2017-08-06,-0.3594205519132588,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20170822,2017-08-22,-0.3878954911987852,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20170907,2017-09-07,-0.3983131936632719,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20170923,2017-09-23,-0.3996659683066705,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20171025,2017-10-25,-0.4195767780893553,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20171110,2017-11-10,-0.4198362456774827,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20171212,2017-12-12,0.7992411603254972,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20171228,2017-12-28,0.2937646162681571,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20180214,2018-02-14,-0.3785782499554864,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20180403,2018-04-03,-0.1022724673213631,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20180419,2018-04-19,-0.32324654726459,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20180622,2018-06-22,-0.372323795234807,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20180708,2018-07-08,-0.363254789131788,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20180724,2018-07-24,-0.3711208442307012,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20180809,2018-08-09,-0.3819410622816718,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20181012,2018-10-12,-0.4199353410032929,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20181129,2018-11-29,-0.2276502242409746,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20181215,2018-12-15,-0.4105600253350773,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20181231,2018-12-31,-0.4348518303219135,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20190217,2019-02-17,-0.4051998111629489,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20190508,2019-05-08,-0.4003015087728673,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20190625,2019-06-25,-0.3740298643523466,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20190711,2019-07-11,-0.3350985919464793,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20190727,2019-07-27,-0.3730337663005336,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20190828,2019-08-28,-0.3925243895256365,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20190929,2019-09-29,-0.4047238591678632,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20191015,2019-10-15,-0.4162609332451983,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20191031,2019-10-31,-0.3943227441735499,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20191116,2019-11-16,-0.0247120408915481,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20191218,2019-12-18,-0.3733268736995728,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20200103,2020-01-03,-0.3829845260381752,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20200119,2020-01-19,-0.0004669116584212527,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20200204,2020-02-04,-0.3104821144628829,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20200220,2020-02-20,-0.3973523341698245,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20200307,2020-03-07,-0.3840365689539384,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20200408,2020-04-08,0.1714140554385361,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20200424,2020-04-24,-0.3580861536619231,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20200526,2020-05-26,-0.3757378810855253,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20200611,2020-06-11,-0.3354246742185701,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20200627,2020-06-27,-0.2917163288008023,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20200713,2020-07-13,-0.3409772697227281,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20200729,2020-07-29,-0.3543557557949172,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20200814,2020-08-14,-0.3853614180601095,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20200915,2020-09-15,-0.3713545307053604,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20201001,2020-10-01,-0.3786034304215094,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20201017,2020-10-17,-0.4050031442419605,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20201118,2020-11-18,-0.3886822074585332,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20201220,2020-12-20,-0.3770646206614882,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20210105,2021-01-05,-0.2808441439949993,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20210121,2021-01-21,0.4218480243415434,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20210206,2021-02-06,0.8043218985494789,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20210222,2021-02-22,0.7392097084958998,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20210513,2021-05-13,-0.4131581829889714,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20210614,2021-06-14,-0.3488078479623896,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20210630,2021-06-30,-0.3808927161973292,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20210716,2021-07-16,-0.368124377939566,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20210801,2021-08-01,-0.3625075120076064,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20210817,2021-08-17,-0.3755582958039152,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20210902,2021-09-02,-0.3891976553922708,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20210918,2021-09-18,-0.4040940258399029,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20211020,2021-10-20,-0.3983882612589191,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20211207,2021-12-07,-0.4107145983821683,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20220108,2022-01-08,-0.3628977486546962,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20220209,2022-02-09,-0.4163513209524437,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20220430,2022-04-30,-0.3438397739320434,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20220516,2022-05-16,-0.367917087692964,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20220617,2022-06-17,-0.3170550855460198,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20220719,2022-07-19,-0.3437521146738508,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20220804,2022-08-04,-0.3576110233629839,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20220820,2022-08-20,-0.3642847898526798,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20220905,2022-09-05,-0.397144362075532,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20221124,2022-11-24,-0.4126318779573902,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20221226,2022-12-26,-0.2491268817082055,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20230111,2023-01-11,-0.4054958575595879,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20230228,2023-02-28,-0.4140739377850962,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20230316,2023-03-16,-0.4153471115638521,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20230401,2023-04-01,-0.3489874242457973,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20230417,2023-04-17,-0.3973456749994334,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20230807,2023-08-07,-0.354641242735565,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20230823,2023-08-23,-0.3871627344456226,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20230908,2023-09-08,-0.3938406533232592,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20230924,2023-09-24,-0.4153687389867243,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20231010,2023-10-10,-0.3917581105134732,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20231026,2023-10-26,-0.2342045463085982,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20231111,2023-11-11,-0.4141938738810875,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20231127,2023-11-27,-0.3812993601293393,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20240114,2024-01-14,-0.2894081720874755,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20240130,2024-01-30,-0.3824613951334042,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20240302,2024-03-02,-0.3849785174429643,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20240318,2024-03-18,0.0679046257011157,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20240403,2024-04-03,0.8316855632738179,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20240419,2024-04-19,-0.3361231763878747,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20240622,2024-06-22,-0.3943730341963019,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20240708,2024-07-08,-0.3798233844509271,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20240724,2024-07-24,-0.3655674409692627,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20240809,2024-08-09,-0.3748499133705166,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20240825,2024-08-25,-0.334521896232503,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20240910,2024-09-10,-0.3998054649057327,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20240926,2024-09-26,-0.4107523979710257,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20241129,2024-11-29,-0.3838799026540103,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20241215,2024-12-15,-0.3068557838465638,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20250116,2025-01-16,-0.1904502222644692,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20250201,2025-02-01,0.0375515026211364,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20250217,2025-02-17,-0.4191453560502925,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20250321,2025-03-21,0.9091556649877138,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2_LC08_200034_20250406,2025-04-06,0.1262754046358794,LANDSAT_8,NI,338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2_LC08_200034_20130608,2013-06-08,-0.4083003526691063,LANDSAT_8,NI,406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2_LC08_200034_20130624,2013-06-24,-0.4038202661768614,LANDSAT_8,NI,406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2_LC08_200034_20130710,2013-07-10,-0.3833338980044911,LANDSAT_8,NI,406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2_LC08_200034_20130726,2013-07-26,-0.4091945369578113,LANDSAT_8,NI,406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2_LC08_200034_20130811,2013-08-11,-0.413171565919338,LANDSAT_8,NI,406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2_LC08_200034_20130912,2013-09-12,-0.4158431854977397,LANDSAT_8,NI,406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2_LC08_200034_20131030,2013-10-30,-0.4275208802487372,LANDSAT_8,NI,406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2_LC08_200034_20131115,2013-11-15,-0.4282417599797022,LANDSAT_8,NI,406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2_LC08_200034_20131217,2013-12-17,-0.4067923412802894,LANDSAT_8,NI,406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2_LC08_200034_20140219,2014-02-19,0.1190110957987416,LANDSAT_8,NI,406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2_LC08_200034_20140307,2014-03-07,-0.4188868762766776,LANDSAT_8,NI,406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2_LC08_200034_20140323,2014-03-23,-0.4250388195757067,LANDSAT_8,NI,406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2_LC08_200034_20140408,2014-04-08,-0.3925122294323208,LANDSAT_8,NI,406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2_LC08_200034_20140526,2014-05-26,-0.4272682422884745,LANDSAT_8,NI,406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2_LC08_200034_20140627,2014-06-27,-0.4097395173784425,LANDSAT_8,NI,406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2_LC08_200034_20140713,2014-07-13,-0.3842011948087042,LANDSAT_8,NI,406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2_LC08_200034_20140729,2014-07-29,-0.3854098510362939,LANDSAT_8,NI,406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2_LC08_200034_20140814,2014-08-14,-0.3969075690460736,LANDSAT_8,NI,406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2_LC08_200034_20140830,2014-08-30,-0.3937828005837888,LANDSAT_8,NI,406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2_LC08_200034_20141017,2014-10-17,-0.4385439041509001,LANDSAT_8,NI,406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2_LC08_200034_20141102,2014-11-02,-0.415739758627197,LANDSAT_8,NI,406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2_LC08_200034_20141118,2014-11-18,-0.4337969619265955,LANDSAT_8,NI,406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2_LC08_200034_20141220,2014-12-20,0.3945674579446441,LANDSAT_8,NI,406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2_LC08_200034_20150105,2015-01-05,-0.4239420853037863,LANDSAT_8,NI,406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2_LC08_200034_20150121,2015-01-21,0.8403687891189524,LANDSAT_8,NI,406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2_LC08_200034_20150206,2015-02-06,0.9140925608173096,LANDSAT_8,NI,406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2_LC08_200034_20150222,2015-02-22,0.8627519098931276,LANDSAT_8,NI,406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2_LC08_200034_20150310,2015-03-10,-0.4265615136190746,LANDSAT_8,NI,406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2_LC08_200034_20150326,2015-03-26,0.927813010450816,LANDSAT_8,NI,406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2_LC08_200034_20150427,2015-04-27,-0.408917020504707,LANDSAT_8,NI,406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2_LC08_200034_20150513,2015-05-13,-0.3659957538357467,LANDSAT_8,NI,406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2_LC08_200034_20150529,2015-05-29,-0.3637447416755409,LANDSAT_8,NI,406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2_LC08_200034_20150630,2015-06-30,-0.3266028303667988,LANDSAT_8,NI,406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2_LC08_200034_20150716,2015-07-16,-0.3700379109796065,LANDSAT_8,NI,406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2_LC08_200034_20150801,2015-08-01,-0.3926457573743807,LANDSAT_8,NI,406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2_LC08_200034_20150902,2015-09-02,-0.4011733587080482,LANDSAT_8,NI,406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2_LC08_200034_20150918,2015-09-18,-0.3833202321594556,LANDSAT_8,NI,406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2_LC08_200034_20151020,2015-10-20,-0.2688300258325755,LANDSAT_8,NI,406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2_LC08_200034_20151105,2015-11-05,-0.4099745192492963,LANDSAT_8,NI,406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2_LC08_200034_20151121,2015-11-21,-0.4071379657417832,LANDSAT_8,NI,406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2_LC08_200034_20151207,2015-12-07,-0.2635532265675264,LANDSAT_8,NI,406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2_LC08_200034_20151223,2015-12-23,-0.3267955668425798,LANDSAT_8,NI,406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2_LC08_200034_20160108,2016-01-08,-0.3987569516110529,LANDSAT_8,NI,406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2_LC08_200034_20160124,2016-01-24,-0.244480893310326,LANDSAT_8,NI,406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2_LC08_200034_20160209,2016-02-09,-0.3784740124205973,LANDSAT_8,NI,406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2_LC08_200034_20160225,2016-02-25,0.3839552639130886,LANDSAT_8,NI,406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2_LC08_200034_20160312,2016-03-12,-0.2023629342159294,LANDSAT_8,NI,406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2_LC08_200034_20160328,2016-03-28,-0.3873520988492145,LANDSAT_8,NI,406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2_LC08_200034_20160616,2016-06-16,-0.3631433027285502,LANDSAT_8,NI,406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2_LC08_200034_20160702,2016-07-02,-0.3533561240461624,LANDSAT_8,NI,406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2_LC08_200034_20160718,2016-07-18,-0.3395236212282835,LANDSAT_8,NI,406,"{""type"":""MultiPoint"",""coordinates"":[]}"
